dist_code,year,state_code,state_name,dist_name,area,production,yield_kg_ha,yield_lag1,yield_lag2,yield_lag3,yield_rolling3,yield_yoy_change,area_lag1,state_avg_yield,rainfall_jun,rainfall_jul,rainfall_aug,rainfall_sep,rainfall_kharif,rainfall_annual
1007,2003,4,Haryana,Fatehabad,14.7,18.0,1224.0,1085.0,1485.0,1359.0,1309.6666666666667,0.1281105990783411,12.9,1915.235294117647,0.92,9.35,3.37,1.66,15.3,17.759999999999998
1007,2004,4,Haryana,Fatehabad,11.91,23.0,1931.0,1224.0,1085.0,1485.0,1264.6666666666667,0.5776143790849673,14.7,1851.0,2.02,0.34,4.44,0.39,7.19,11.62
1007,2005,4,Haryana,Fatehabad,14.6,28.0,1918.0,1931.0,1224.0,1085.0,1413.3333333333333,-0.006732263076126399,11.91,1555.1666666666667,1.86,4.48,0.67,4.22,11.23,16.14
1007,2006,4,Haryana,Fatehabad,11.7,26.0,2222.0,1918.0,1931.0,1224.0,1691.0,0.15849843587069867,14.6,2087.3333333333335,2.16,2.58,1.1,1.84,7.68,10.52
1007,2007,4,Haryana,Fatehabad,11.3,30.0,2655.0,2222.0,1918.0,1931.0,2023.6666666666667,0.19486948694869488,11.7,2267.8888888888887,4.41,1.39,2.4,2.22,10.42,15.77
1007,2008,4,Haryana,Fatehabad,10.3,27.0,2621.0,2655.0,2222.0,1918.0,2265.0,-0.012806026365348444,11.3,2155.5263157894738,5.3,3.36,5.33,3.11,17.1,20.06
1007,2009,4,Haryana,Fatehabad,7.8,21.0,2692.0,2621.0,2655.0,2222.0,2499.3333333333335,0.027088897367417042,10.3,1876.388888888889,0.99,2.21,1.53,4.42,9.15,11.95
1007,2010,4,Haryana,Fatehabad,7.9,19.0,2405.0,2692.0,2621.0,2655.0,2656.0,-0.10661218424962848,7.8,1996.1666666666667,1.8,5.28,5.25,4.95,17.28,18.63
1007,2011,4,Haryana,Fatehabad,4.9,11.0,2245.0,2405.0,2692.0,2621.0,2572.6666666666665,-0.06652806652806653,7.9,2137.5,1.64,1.88,4.07,7.04,14.63,18.06
1007,2012,4,Haryana,Fatehabad,3.31,7.0,2115.0,2245.0,2405.0,2692.0,2447.3333333333335,-0.057906458797327365,4.9,2085.5555555555557,0.63,1.75,5.82,3.41,11.61,13.52
1007,2013,4,Haryana,Fatehabad,2.0,4.0,2000.0,2115.0,2245.0,2405.0,2255.0,-0.05437352245862881,3.31,2006.7058823529412,2.72,4.96,5.18,2.01,14.87,18.55
1007,2014,4,Haryana,Fatehabad,2.0,4.0,2000.0,2000.0,2115.0,2245.0,2120.0,0.0,2.0,1869.235294117647,0.74,1.93,1.16,3.98,7.81,11.47
1007,2015,4,Haryana,Fatehabad,1.5,3.0,2000.0,2000.0,2000.0,2115.0,2038.3333333333333,0.0,2.0,1843.8235294117646,3.26,4.9,3.94,1.13,13.23,19.59
1007,2016,4,Haryana,Fatehabad,3.5,9.0,2571.0,2000.0,2000.0,2000.0,2000.0,0.2855000000000001,1.5,2084.4,2.33,6.58,3.19,0.29,12.39,15.07
1007,2017,4,Haryana,Fatehabad,2.4,6.0,2500.0,2571.0,2000.0,2000.0,2190.3333333333335,-0.027615713730066105,3.5,1821.235294117647,6.12,2.04,2.83,1.64,12.63,16.62
1007,2018,4,Haryana,Fatehabad,2.0,5.0,2500.0,2500.0,2571.0,2000.0,2357.0,0.0,2.4,2226.7,3.37,5.52,1.81,4.86,15.560000000000002,17.3
1007,2019,4,Haryana,Fatehabad,2.2,5.2,2364.0,2500.0,2500.0,2571.0,2523.6666666666665,-0.054400000000000004,2.0,2225.5714285714284,1.68,5.67,3.15,1.5,12.0,17.49
1008,2000,4,Haryana,Jhajjar,28.4,31.0,1092.0,538.0,1028.0,1122.0,896.0,1.029739776951673,26.0,1177.8666666666666,3.92,5.18,3.57,0.78,13.45,16.12
1008,2001,4,Haryana,Jhajjar,26.1,32.0,1226.0,1092.0,538.0,1028.0,886.0,0.12271062271062272,28.4,1347.8666666666666,3.57,3.56,3.42,1.13,11.68,15.34
1008,2002,4,Haryana,Jhajjar,27.2,32.0,1176.0,1226.0,1092.0,538.0,952.0,-0.04078303425774876,26.1,1085.235294117647,1.25,0.3,3.12,4.82,9.49,14.96
1008,2003,4,Haryana,Jhajjar,26.8,39.0,1455.0,1176.0,1226.0,1092.0,1164.6666666666667,0.2372448979591837,27.2,1915.235294117647,3.79,15.23,4.85,2.28,26.15,29.01
1008,2004,4,Haryana,Jhajjar,25.43,36.0,1416.0,1455.0,1176.0,1226.0,1285.6666666666667,-0.026804123711340222,26.8,1851.0,2.13,0.96,7.69,0.41,11.19,16.8
1008,2005,4,Haryana,Jhajjar,26.8,34.0,1269.0,1416.0,1455.0,1176.0,1349.0,-0.10381355932203384,25.43,1555.1666666666667,2.18,6.02,2.76,6.22,17.18,20.43
1008,2006,4,Haryana,Jhajjar,30.0,39.0,1300.0,1269.0,1416.0,1455.0,1380.0,0.024428684003152012,26.8,2087.3333333333335,3.11,6.06,2.57,3.03,14.77,17.64
1008,2007,4,Haryana,Jhajjar,31.0,55.0,1774.0,1300.0,1269.0,1416.0,1328.3333333333333,0.36461538461538456,30.0,2267.8888888888887,4.48,4.04,5.52,2.4,16.439999999999998,22.46
1008,2008,4,Haryana,Jhajjar,27.3,44.0,1612.0,1774.0,1300.0,1269.0,1447.6666666666667,-0.09131905298759868,31.0,2155.5263157894738,3.74,4.77,7.03,4.6,20.14,25.34
1008,2009,4,Haryana,Jhajjar,31.0,61.0,1968.0,1612.0,1774.0,1300.0,1562.0,0.22084367245657566,27.3,1876.388888888889,0.87,3.94,4.67,5.49,14.97,18.39
1008,2010,4,Haryana,Jhajjar,45.6,78.0,1711.0,1968.0,1612.0,1774.0,1784.6666666666667,-0.13058943089430897,31.0,1996.1666666666667,0.59,7.89,9.54,7.62,25.64,28.07
1008,2011,4,Haryana,Jhajjar,37.8,73.0,1931.0,1711.0,1968.0,1612.0,1763.6666666666667,0.1285797779076563,45.6,2137.5,2.76,3.5,5.54,6.79,18.59,21.54
1008,2012,4,Haryana,Jhajjar,28.78,56.0,1946.0,1931.0,1711.0,1968.0,1870.0,0.007767995857068888,37.8,2085.5555555555557,0.5,3.24,10.38,2.19,16.310000000000002,18.07
1008,2013,4,Haryana,Jhajjar,30.0,57.0,1900.0,1946.0,1931.0,1711.0,1862.6666666666667,-0.023638232271325776,28.78,2006.7058823529412,4.11,8.57,9.06,3.11,24.85,31.03
1008,2014,4,Haryana,Jhajjar,32.0,56.0,1750.0,1900.0,1946.0,1931.0,1925.6666666666667,-0.07894736842105265,30.0,1869.235294117647,1.16,3.11,4.39,2.09,10.75,16.29
1008,2015,4,Haryana,Jhajjar,35.4,81.0,2288.0,1750.0,1900.0,1946.0,1865.3333333333333,0.3074285714285714,32.0,1843.8235294117646,2.32,6.73,5.85,0.87,15.77,21.21
1008,2016,4,Haryana,Jhajjar,24.2,88.0,3636.0,2288.0,1750.0,1900.0,1979.3333333333333,0.5891608391608392,35.4,2084.4,1.74,10.4,5.15,1.02,18.31,20.31
1008,2017,4,Haryana,Jhajjar,43.1,67.0,1555.0,3636.0,2288.0,1750.0,2558.0,-0.5723322332233223,24.2,1821.235294117647,5.01,3.87,4.71,3.58,17.17,20.03
1008,2018,4,Haryana,Jhajjar,38.0,92.0,2421.0,1555.0,3636.0,2288.0,2493.0,0.5569131832797427,43.1,2226.7,2.04,10.29,4.39,6.08,22.8,24.4
1008,2019,4,Haryana,Jhajjar,38.1,90.5,2375.0,2421.0,1555.0,3636.0,2537.3333333333335,-0.0190004130524577,38.0,2225.5714285714284,0.42,5.93,5.13,2.13,13.61,19.63
1009,1999,4,Haryana,Panchkula,0.4,1.0,2500.0,1000.0,1667.0,1250.0,1305.6666666666667,1.5,1.0,1117.9375,3.09,5.28,3.42,3.59,15.38,17.58
1009,2002,4,Haryana,Panchkula,0.8,1.0,1250.0,2500.0,1000.0,1667.0,1722.3333333333333,-0.5,0.4,1085.235294117647,1.58,3.0,6.17,6.35,17.1,22.71
1009,2003,4,Haryana,Panchkula,0.5,2.0,4000.0,1250.0,2500.0,1000.0,1583.3333333333333,2.2,0.8,1915.235294117647,2.59,12.31,8.51,5.12,28.53,33.87
1009,2004,4,Haryana,Panchkula,0.48,2.0,4167.0,4000.0,1250.0,2500.0,2583.3333333333335,0.041749999999999954,0.5,1851.0,3.81,4.73,13.09,0.75,22.380000000000003,29.88
1009,2005,4,Haryana,Panchkula,0.7,1.0,1429.0,4167.0,4000.0,1250.0,3139.0,-0.6570674346052316,0.48,1555.1666666666667,3.2,8.58,4.64,7.27,23.69,28.9
1009,2006,4,Haryana,Panchkula,0.5,2.0,4000.0,1429.0,4167.0,4000.0,3198.6666666666665,1.7991602519244227,0.7,2087.3333333333335,2.44,8.78,5.19,2.31,18.72,24.73
1009,2007,4,Haryana,Panchkula,0.5,2.0,4000.0,4000.0,1429.0,4167.0,3198.6666666666665,0.0,0.5,2267.8888888888887,2.77,6.78,9.49,2.42,21.46,29.48
1009,2008,4,Haryana,Panchkula,0.7,2.0,2857.0,4000.0,4000.0,1429.0,3143.0,-0.28574999999999995,0.5,2155.5263157894738,12.98,7.5,10.92,8.31,39.71,46.48
1009,2009,4,Haryana,Panchkula,0.7,2.0,2857.0,2857.0,4000.0,4000.0,3619.0,0.0,0.7,1876.388888888889,2.26,7.3,5.72,6.2,21.48,27.42
1009,2010,4,Haryana,Panchkula,1.3,2.0,1538.0,2857.0,2857.0,4000.0,3238.0,-0.4616730836541827,0.7,1996.1666666666667,4.8,14.5,10.05,11.81,41.16,44.23
1009,2011,4,Haryana,Panchkula,1.1,2.0,1818.0,1538.0,2857.0,2857.0,2417.3333333333335,0.1820546163849155,1.3,2137.5,7.93,8.94,10.56,9.27,36.7,40.93
1009,2012,4,Haryana,Panchkula,0.99,2.0,2020.0,1818.0,1538.0,2857.0,2071.0,0.11111111111111116,1.1,2085.5555555555557,1.2,7.81,9.71,6.07,24.79,27.76
1009,2013,4,Haryana,Panchkula,1.0,2.0,2000.0,2020.0,1818.0,1538.0,1792.0,-0.00990099009900991,0.99,2006.7058823529412,10.89,12.6,11.9,2.93,38.32,46.14
1009,2015,4,Haryana,Panchkula,1.0,2.0,2000.0,2000.0,2020.0,1818.0,1946.0,0.0,1.0,1843.8235294117646,3.95,12.49,8.48,2.41,27.33,36.85
1009,2017,4,Haryana,Panchkula,0.9,2.0,2222.0,2000.0,2000.0,2020.0,2006.6666666666667,0.11099999999999999,1.0,1821.235294117647,6.94,8.13,11.29,6.04,32.4,40.27
1009,2018,4,Haryana,Panchkula,1.0,3.0,3000.0,2222.0,2000.0,2000.0,2074.0,0.3501350135013501,0.9,2226.7,6.65,12.94,11.72,10.22,41.53,46.7
1009,2019,4,Haryana,Panchkula,1.2,3.0,2500.0,3000.0,2222.0,2000.0,2407.3333333333335,-0.16666666666666663,1.0,2225.5714285714284,1.88,9.97,9.93,5.9,27.68,37.36
1010,2001,5,Karnataka,Bagalkote,15.17,11.52,759.0,995.0,728.0,1072.0,931.6666666666666,-0.23718592964824126,41.2,511.5,1.64,2.25,2.21,3.68,9.78,14.68
1010,2002,5,Karnataka,Bagalkote,24.01,7.17,299.0,759.0,995.0,728.0,827.3333333333334,-0.6060606060606061,15.17,432.3125,2.43,1.38,3.61,1.31,8.73,13.39
1010,2003,5,Karnataka,Bagalkote,15.45,8.15,528.0,299.0,759.0,995.0,684.3333333333334,0.765886287625418,24.01,547.0666666666667,1.53,1.15,2.19,1.25,6.119999999999999,11.11
1010,2004,5,Karnataka,Bagalkote,50.95,32.97,647.0,528.0,299.0,759.0,528.6666666666666,0.22537878787878785,15.45,593.7333333333333,2.87,3.06,2.19,4.04,12.16,16.81
1010,2005,5,Karnataka,Bagalkote,44.35,54.67,1233.0,647.0,528.0,299.0,491.3333333333333,0.9057187017001544,50.95,812.8125,3.48,6.63,3.85,3.92,17.88,24.28
1010,2006,5,Karnataka,Bagalkote,39.19,13.23,338.0,1233.0,647.0,528.0,802.6666666666666,-0.7258718572587186,44.35,492.8,4.59,2.87,2.41,3.76,13.63,21.39
1010,2007,5,Karnataka,Bagalkote,51.04,58.79,1152.0,338.0,1233.0,647.0,739.3333333333334,2.408284023668639,39.19,896.9333333333333,5.22,3.79,3.46,6.24,18.71,21.65
1010,2008,5,Karnataka,Bagalkote,22.01,24.29,1104.0,1152.0,338.0,1233.0,907.6666666666666,-0.04166666666666663,51.04,644.4285714285714,1.42,2.65,3.84,3.56,11.47,19.76
1010,2009,5,Karnataka,Bagalkote,43.61,17.32,397.0,1104.0,1152.0,338.0,864.6666666666666,-0.6403985507246377,22.01,475.3076923076923,2.66,3.19,2.85,4.81,13.509999999999998,20.14
1010,2010,5,Karnataka,Bagalkote,34.05,52.59,1544.0,397.0,1104.0,1152.0,884.3333333333334,2.889168765743073,43.61,1009.0,2.46,3.85,4.0,3.31,13.62,19.1
1010,2011,5,Karnataka,Bagalkote,33.22,42.89,1291.0,1544.0,397.0,1104.0,1015.0,-0.16386010362694303,34.05,867.625,1.56,3.05,3.79,1.42,9.82,14.39
1010,2012,5,Karnataka,Bagalkote,19.09,18.23,955.0,1291.0,1544.0,397.0,1077.3333333333333,-0.2602633617350891,33.22,988.1,0.91,1.53,1.89,2.21,6.54,10.52
1010,2013,5,Karnataka,Bagalkote,26.52,24.21,913.0,955.0,1291.0,1544.0,1263.3333333333333,-0.043979057591623016,19.09,1081.0555555555557,2.05,2.84,1.69,5.0,11.58,15.88
1010,2014,5,Karnataka,Bagalkote,22.02,24.29,1103.0,913.0,955.0,1291.0,1053.0,0.208105147864184,26.52,981.625,0.73,3.1,4.05,1.44,9.32,16.66
1010,2015,5,Karnataka,Bagalkote,15.9,8.67,545.0,1103.0,913.0,955.0,990.3333333333334,-0.5058930190389845,22.02,714.4705882352941,1.25,0.61,2.96,3.07,7.890000000000001,12.0
1010,2016,5,Karnataka,Bagalkote,29.34,32.81,1118.0,545.0,1103.0,913.0,853.6666666666666,1.0513761467889906,15.9,919.8888888888889,2.83,5.49,1.99,3.71,14.02,16.29
1010,2017,5,Karnataka,Bagalkote,21.83,34.15,1565.0,1118.0,545.0,1103.0,922.0,0.3998211091234347,29.34,1521.235294117647,3.0,2.41,2.82,6.4,14.63,20.07
1010,2018,5,Karnataka,Bagalkote,18.21,27.89,1531.0,1565.0,1118.0,545.0,1076.0,-0.021725239616613434,21.83,968.64,3.68,1.51,2.2,3.51,10.9,15.5
1010,2019,5,Karnataka,Bagalkote,41.95,69.33,1653.0,1531.0,1565.0,1118.0,1404.6666666666667,0.07968647942521234,18.21,1106.3633333333335,2.56,2.94,4.4,3.94,13.84,21.52
1012,2001,5,Karnataka,Davanagere,0.52,0.22,423.0,1667.0,467.0,571.0,901.6666666666666,-0.7462507498500299,0.6,511.5,7.72,11.53,7.21,4.15,30.61,39.59
1012,2002,5,Karnataka,Davanagere,0.41,0.14,341.0,423.0,1667.0,467.0,852.3333333333334,-0.19385342789598103,0.52,432.3125,9.9,4.38,9.89,2.47,26.64,36.32
1012,2003,5,Karnataka,Davanagere,0.91,0.54,593.0,341.0,423.0,1667.0,810.3333333333334,0.7390029325513197,0.41,547.0666666666667,10.34,7.71,6.46,2.23,26.74,34.57
1012,2004,5,Karnataka,Davanagere,0.6,0.33,550.0,593.0,341.0,423.0,452.3333333333333,-0.07251264755480602,0.91,593.7333333333333,8.46,10.87,8.46,4.76,32.55,45.31
1012,2005,5,Karnataka,Davanagere,0.72,0.44,611.0,550.0,593.0,341.0,494.6666666666667,0.11090909090909085,0.6,812.8125,12.03,20.63,8.65,7.46,48.77,58.31
1012,2006,5,Karnataka,Davanagere,0.49,0.37,755.0,611.0,550.0,593.0,584.6666666666666,0.23567921440261874,0.72,492.8,12.73,9.38,7.43,8.87,38.41,53.21
1012,2007,5,Karnataka,Davanagere,0.72,0.72,1000.0,755.0,611.0,550.0,638.6666666666666,0.32450331125827825,0.49,896.9333333333333,17.44,11.64,12.95,13.55,55.58,65.16
1012,2008,5,Karnataka,Davanagere,0.93,0.58,624.0,1000.0,755.0,611.0,788.6666666666666,-0.376,0.72,644.4285714285714,9.56,8.69,11.6,6.17,36.02,47.52
1012,2009,5,Karnataka,Davanagere,0.97,0.65,670.0,624.0,1000.0,755.0,793.0,0.07371794871794868,0.93,475.3076923076923,10.1,17.5,8.02,10.25,45.870000000000005,59.85
1012,2010,5,Karnataka,Davanagere,1.41,2.14,1518.0,670.0,624.0,1000.0,764.6666666666666,1.265671641791045,0.97,1009.0,11.09,20.37,10.46,10.04,51.96,68.51
1012,2011,5,Karnataka,Davanagere,0.89,0.75,843.0,1518.0,670.0,624.0,937.3333333333334,-0.44466403162055335,1.41,867.625,8.97,14.0,14.12,6.27,43.36,50.28
1012,2012,5,Karnataka,Davanagere,0.88,0.64,727.0,843.0,1518.0,670.0,1010.3333333333334,-0.1376037959667853,0.89,988.1,11.74,8.15,13.23,5.46,38.580000000000005,47.52
1012,2013,5,Karnataka,Davanagere,0.65,0.66,1015.0,727.0,843.0,1518.0,1029.3333333333333,0.3961485557083906,0.88,1081.0555555555557,11.7,15.39,7.77,8.29,43.15,53.48
1012,2014,5,Karnataka,Davanagere,0.62,0.62,1000.0,1015.0,727.0,843.0,861.6666666666666,-0.014778325123152691,0.65,981.625,7.14,14.99,17.4,5.11,44.64,56.42
1012,2015,5,Karnataka,Davanagere,0.72,0.61,847.0,1000.0,1015.0,727.0,914.0,-0.15300000000000002,0.62,714.4705882352941,4.56,3.38,6.06,4.92,18.92,28.25
1012,2016,5,Karnataka,Davanagere,0.56,0.38,668.0,847.0,1000.0,1015.0,954.0,-0.21133412042502953,0.72,919.8888888888889,6.05,5.85,2.62,2.59,17.11,21.43
1012,2017,5,Karnataka,Davanagere,1.56,2.33,1490.0,668.0,847.0,1000.0,838.3333333333334,1.2305389221556888,0.56,1521.235294117647,4.16,4.2,3.65,5.45,17.46,24.24
1012,2018,5,Karnataka,Davanagere,0.47,0.28,587.0,1490.0,668.0,847.0,1001.6666666666666,-0.6060402684563758,1.56,968.64,5.15,3.55,3.18,1.5,13.38,20.02
1012,2019,5,Karnataka,Davanagere,0.75,0.57,751.0,587.0,1490.0,668.0,915.0,0.27938671209540034,0.47,1106.3633333333335,4.43,5.28,7.88,6.58,24.17,36.15
1013,2001,5,Karnataka,Gadag,2.03,1.08,532.0,526.0,376.0,504.0,468.6666666666667,0.011406844106463865,1.9,511.5,1.51,2.88,2.43,2.68,9.5,15.67
1013,2002,5,Karnataka,Gadag,1.4,0.81,579.0,532.0,526.0,376.0,478.0,0.08834586466165417,2.03,432.3125,2.23,1.08,4.35,1.15,8.81,13.81
1013,2003,5,Karnataka,Gadag,1.5,0.69,460.0,579.0,532.0,526.0,545.6666666666666,-0.20552677029360966,1.4,547.0666666666667,1.85,1.29,1.85,1.06,6.050000000000001,13.27
1013,2004,5,Karnataka,Gadag,2.02,1.19,589.0,460.0,579.0,532.0,523.6666666666666,0.2804347826086957,1.5,593.7333333333333,2.52,2.93,2.48,4.29,12.22,18.5
1013,2005,5,Karnataka,Gadag,2.48,2.2,887.0,589.0,460.0,579.0,542.6666666666666,0.5059422750424447,2.02,812.8125,4.67,8.78,3.24,3.96,20.65,29.12
1013,2006,5,Karnataka,Gadag,2.0,0.89,445.0,887.0,589.0,460.0,645.3333333333334,-0.49830890642615555,2.48,492.8,5.92,3.17,2.22,3.18,14.49,24.17
1013,2007,5,Karnataka,Gadag,1.95,3.2,1641.0,445.0,887.0,589.0,640.3333333333334,2.6876404494382022,2.0,896.9333333333333,5.74,5.81,3.29,8.51,23.35,29.02
1013,2008,5,Karnataka,Gadag,1.62,0.93,574.0,1641.0,445.0,887.0,991.0,-0.6502132845825717,1.95,644.4285714285714,1.81,2.92,3.64,2.93,11.3,24.25
1013,2009,5,Karnataka,Gadag,1.8,0.91,506.0,574.0,1641.0,445.0,886.6666666666666,-0.11846689895470386,1.62,475.3076923076923,3.81,3.75,3.48,6.44,17.48,26.8
1013,2010,5,Karnataka,Gadag,2.8,2.4,857.0,506.0,574.0,1641.0,907.0,0.6936758893280632,1.8,1009.0,3.35,4.91,5.73,4.36,18.35,28.09
1013,2011,5,Karnataka,Gadag,2.16,1.65,764.0,857.0,506.0,574.0,645.6666666666666,-0.10851808634772464,2.8,867.625,2.05,3.11,5.11,1.55,11.82,17.66
1013,2012,5,Karnataka,Gadag,2.96,2.31,780.0,764.0,857.0,506.0,709.0,0.020942408376963373,2.16,988.1,2.01,2.14,2.42,3.03,9.6,17.35
1013,2013,5,Karnataka,Gadag,2.77,2.17,783.0,780.0,764.0,857.0,800.3333333333334,0.0038461538461538325,2.96,1081.0555555555557,2.93,2.87,1.7,5.44,12.94,20.65
1013,2014,5,Karnataka,Gadag,2.42,1.42,587.0,783.0,780.0,764.0,775.6666666666666,-0.25031928480204346,2.77,981.625,1.62,4.51,6.13,2.17,14.43,24.14
1013,2015,5,Karnataka,Gadag,1.09,0.41,376.0,587.0,783.0,780.0,716.6666666666666,-0.35945485519591136,2.42,714.4705882352941,2.81,1.18,6.54,2.96,13.490000000000002,19.53
1013,2016,5,Karnataka,Gadag,1.28,0.86,676.0,376.0,587.0,783.0,582.0,0.7978723404255319,1.09,919.8888888888889,3.61,4.92,2.45,2.91,13.89,17.71
1013,2017,5,Karnataka,Gadag,2.17,2.88,1327.0,676.0,376.0,587.0,546.3333333333334,0.9630177514792899,1.28,1521.235294117647,3.23,2.6,3.4,6.39,15.62,20.79
1013,2018,5,Karnataka,Gadag,3.62,1.66,458.0,1327.0,676.0,376.0,793.0,-0.6548605877920121,2.17,968.64,4.27,1.97,1.97,3.76,11.97,19.11
1013,2019,5,Karnataka,Gadag,3.04,2.1,690.0,458.0,1327.0,676.0,820.3333333333334,0.5065502183406114,3.62,1106.3633333333335,3.64,3.98,6.83,4.28,18.73,29.34
1014,2002,5,Karnataka,Haveri,0.43,0.16,372.0,500.0,538.0,663.0,567.0,-0.256,0.34,432.3125,9.9,4.38,9.89,2.47,26.64,36.32
1014,2003,5,Karnataka,Haveri,0.04,0.03,750.0,372.0,500.0,538.0,470.0,1.0161290322580645,0.43,547.0666666666667,10.34,7.71,6.46,2.23,26.74,34.57
1014,2004,5,Karnataka,Haveri,0.18,0.1,556.0,750.0,372.0,500.0,540.6666666666666,-0.2586666666666667,0.04,593.7333333333333,8.46,10.87,8.46,4.76,32.55,45.31
1014,2005,5,Karnataka,Haveri,0.07,0.06,857.0,556.0,750.0,372.0,559.3333333333334,0.5413669064748201,0.18,812.8125,12.03,20.63,8.65,7.46,48.77,58.31
1014,2006,5,Karnataka,Haveri,0.07,0.03,429.0,857.0,556.0,750.0,721.0,-0.4994165694282381,0.07,492.8,12.73,9.38,7.43,8.87,38.41,53.21
1014,2007,5,Karnataka,Haveri,0.05,0.03,600.0,429.0,857.0,556.0,614.0,0.39860139860139854,0.07,896.9333333333333,17.44,11.64,12.95,13.55,55.58,65.16
1014,2008,5,Karnataka,Haveri,0.02,0.01,500.0,600.0,429.0,857.0,628.6666666666666,-0.16666666666666663,0.05,644.4285714285714,9.56,8.69,11.6,6.17,36.02,47.52
1014,2011,5,Karnataka,Haveri,0.01,0.01,1000.0,500.0,600.0,429.0,509.6666666666667,1.0,0.02,867.625,8.97,14.0,14.12,6.27,43.36,50.28
1014,2012,5,Karnataka,Haveri,0.06,0.06,1000.0,1000.0,500.0,600.0,700.0,0.0,0.01,988.1,11.74,8.15,13.23,5.46,38.580000000000005,47.52
1014,2016,5,Karnataka,Haveri,0.01,0.01,1000.0,1000.0,1000.0,500.0,833.3333333333334,0.0,0.06,919.8888888888889,6.05,5.85,2.62,2.59,17.11,21.43
1014,2018,5,Karnataka,Haveri,0.01,0.01,833.0,1000.0,1000.0,1000.0,1000.0,-0.16700000000000004,0.01,968.64,5.15,3.55,3.18,1.5,13.38,20.02
1014,2019,5,Karnataka,Haveri,0.07,0.07,1075.0,833.0,1000.0,1000.0,944.3333333333334,0.290516206482593,0.01,1106.3633333333335,4.43,5.28,7.88,6.58,24.17,36.15
1015,2001,5,Karnataka,Koppal,38.28,15.61,408.0,593.0,557.0,498.0,549.3333333333334,-0.311973018549747,59.0,511.5,1.24,2.28,2.14,3.81,9.47,15.82
1015,2002,5,Karnataka,Koppal,50.67,6.02,119.0,408.0,593.0,557.0,519.3333333333334,-0.7083333333333333,38.28,432.3125,1.54,0.96,3.57,1.38,7.45,13.42
1015,2003,5,Karnataka,Koppal,76.3,48.59,637.0,119.0,408.0,593.0,373.3333333333333,4.352941176470588,50.67,547.0666666666667,1.3,1.01,1.94,1.13,5.38,12.38
1015,2004,5,Karnataka,Koppal,73.31,33.52,457.0,637.0,119.0,408.0,388.0,-0.28257456828885397,76.3,593.7333333333333,1.51,2.91,1.59,4.47,10.48,17.24
1015,2005,5,Karnataka,Koppal,94.69,101.39,1071.0,457.0,637.0,119.0,404.3333333333333,1.3435448577680527,73.31,812.8125,3.31,7.69,3.15,3.54,17.69,27.46
1015,2006,5,Karnataka,Koppal,69.1,16.61,240.0,1071.0,457.0,637.0,721.6666666666666,-0.7759103641456583,94.69,492.8,4.61,2.2,1.4,3.3,11.510000000000002,21.12
1015,2007,5,Karnataka,Koppal,72.36,61.35,848.0,240.0,1071.0,457.0,589.3333333333334,2.533333333333333,69.1,896.9333333333333,5.66,4.38,3.02,8.25,21.31,27.41
1015,2008,5,Karnataka,Koppal,64.7,35.84,554.0,848.0,240.0,1071.0,719.6666666666666,-0.3466981132075472,72.36,644.4285714285714,1.39,2.71,3.47,3.04,10.61,23.45
1015,2009,5,Karnataka,Koppal,56.21,18.51,329.0,554.0,848.0,240.0,547.3333333333334,-0.40613718411552346,64.7,475.3076923076923,3.22,1.95,3.81,6.67,15.65,24.01
1015,2010,5,Karnataka,Koppal,66.9,93.36,1396.0,329.0,554.0,848.0,577.0,3.2431610942249236,56.21,1009.0,2.26,4.31,5.02,3.51,15.1,24.33
1015,2011,5,Karnataka,Koppal,65.87,87.11,1322.0,1396.0,329.0,554.0,759.6666666666666,-0.05300859598853869,66.9,867.625,1.46,2.27,3.57,0.89,8.19,13.12
1015,2012,5,Karnataka,Koppal,71.35,97.2,1362.0,1322.0,1396.0,329.0,1015.6666666666666,0.030257186081694476,65.87,988.1,1.07,1.91,1.79,2.82,7.59,15.26
1015,2013,5,Karnataka,Koppal,59.56,99.36,1668.0,1362.0,1322.0,1396.0,1360.0,0.22466960352422904,71.35,1081.0555555555557,2.36,1.8,1.27,5.48,10.91,18.47
1015,2014,5,Karnataka,Koppal,51.34,88.91,1732.0,1668.0,1362.0,1322.0,1450.6666666666667,0.0383693045563549,59.56,981.625,1.11,2.84,5.23,2.24,11.42,20.74
1015,2015,5,Karnataka,Koppal,44.19,31.57,714.0,1732.0,1668.0,1362.0,1587.3333333333333,-0.5877598152424942,51.34,714.4705882352941,1.66,0.89,4.74,3.73,11.02,16.72
1015,2016,5,Karnataka,Koppal,56.14,37.6,670.0,714.0,1732.0,1668.0,1371.3333333333333,-0.06162464985994398,44.19,919.8888888888889,3.24,3.69,1.62,3.53,12.08,15.53
1015,2017,5,Karnataka,Koppal,79.21,144.47,1824.0,670.0,714.0,1732.0,1038.6666666666667,1.7223880597014927,56.14,1521.235294117647,3.34,1.85,2.99,5.51,13.69,19.46
1015,2018,5,Karnataka,Koppal,67.05,45.1,673.0,1824.0,670.0,714.0,1069.3333333333333,-0.6310307017543859,79.21,968.64,3.06,0.84,1.51,2.59,8.0,12.95
1015,2019,5,Karnataka,Koppal,106.68,90.79,851.0,673.0,1824.0,670.0,1055.6666666666667,0.2644873699851411,67.05,1106.3633333333335,2.28,2.08,4.22,4.49,13.07,21.78
